scenario_id,num_nurses,arrival_rate,sim_hours,num_patients,avg_utilization,utilization_std,missed_care_pct,missed_care_std,avg_wait_time,wait_time_std,avg_tasks_per_hour,tasks_per_hour_std
1205,18,5.8,14,84.3,17.734040338976676,1.8109205145415284,3.1863522551288526,1.871509265569783,0.0,0.0,1.418650793650794,0.14847051331242583
1206,17,13.7,7,97.9,39.5681112871386,3.9319526907340934,8.828977427595918,3.653012839953915,0.011686139714173266,0.035058419142519795,3.2075630252100837,0.27644504492356553
1207,18,9.7,15,142.6,26.399247576489934,1.878683561583937,7.967189458074165,1.5320192349021067,0.0,0.0,2.124814814814815,0.15535304278074039
1208,10,15.7,8,123.0,74.37977248845338,4.866147530607458,10.249607073296781,1.7959999234692987,4.081953444627344,5.893646275561282,5.999999999999999,0.39409706926086113
1209,16,9.3,13,119.7,29.22727371607981,2.286867547437187,7.135133910990208,2.539782377116265,0.0,0.0,2.3548076923076926,0.1685272746699842
1210,4,7.0,11,80.8,83.61908302855261,8.492570349528087,10.93940807768656,5.383340306308778,20.198884435279172,13.084446506910092,6.8568181818181815,0.675428391760884
1211,5,19.0,12,230.5,98.27460480815503,0.40035706986330905,31.786477296894486,2.5277218976215825,164.96821728397194,30.051885111158583,8.291666666666668,0.14837078178970683
1212,3,3.5,6,19.1,51.44519961308511,8.154210754752304,1.7628976704566497,3.531408758742918,2.9283665346937324,2.5202068942754092,4.155555555555556,0.6780509467729937
1213,16,11.8,8,92.8,35.03736165172358,4.7669004028057085,8.785306049834302,4.312659624138322,0.0029690039963956535,0.00890701198918696,2.82890625,0.3724432698516816
1214,3,5.7,6,33.2,81.0559183768428,8.78942881279478,9.382468359362367,4.7213918830030135,26.287181690278015,25.235816361580415,6.594444444444444,0.664371047599825
1215,15,16.7,9,146.1,51.54465397550031,5.000376438488366,9.575799082418047,2.5208612888533404,0.08019021409670726,0.1002738880576512,4.187407407407408,0.38100365616123727
1216,5,13.3,12,162.0,97.3828141029636,0.6043890522958565,28.549152562202675,2.0838933916460323,71.01457839265724,32.27336051486034,8.03,0.12556538801224876
1217,15,9.5,13,126.5,33.46067528843872,1.623770275103687,6.302973810112919,2.503885305201827,0.0,0.0,2.677948717948718,0.15289965254222948
